"Alone","Copartisans","Opposition","Name","State","District","MarVicGen","MarVicPrim","MADemVotePresidential","RedistYear","PercDelegationSameParty","DeviationFromMedian","Congress","Committee Chair","Committee Ranking Member","Lost","Ran for Higher Office","Retired"
0.07,0.4,0.53,"HAMMERSCHMIDTJOHNP","AR",3,1.93,1.71,4.18,0,0.07,1.01,99,0,1,0,0,0
0.04,0.43,0.53,"HAMMERSCHMIDTJOHNP","AR",3,1.15,1.71,4.2,0,0.07,1,100,0,1,0,0,0
0.01,0.4,0.6,"HAMMERSCHMIDTJOHNP","AR",3,0.96,1.71,4.25,0,0.13,1.03,101,0,1,0,0,0
0.04,0.43,0.53,"HAMMERSCHMIDTJOHNP","AR",3,0.79,1.71,4.26,0,0.07,1,102,0,1,0,0,1
0.17,0.38,0.46,"HECKLERMARGARETM","MA",10,1.93,1.71,3.43,0,0.2,0.11,93,0,0,0,0,0
0.12,0.33,0.56,"HECKLERMARGARETM","MA",10,1.73,1.71,3.45,0,0.13,0.12,94,0,0,0,0,0
0.13,0.36,0.51,"HECKLERMARGARETM","MA",10,1.93,1.71,3.45,0,0.13,0.12,95,0,0,0,0,0
0.08,0.37,0.55,"HECKLERMARGARETM","MA",10,0.43,1.71,3.42,0,0.13,0.12,96,0,0,0,0,0
0.06,0.36,0.57,"HECKLERMARGARETM","MA",10,0.41,1.71,3.51,0,0.13,0.13,97,0,0,1,0,0
0.21,0.5,0.29,"HUNTJOHNE","NJ",1,0.11,1.71,3.73,0,0.47,0.77,93,0,0,1,0,0
0.21,0.59,0.2,"KAZENABRAHAMJR","TX",23,1.93,0.98,3.82,0,1.2,0.43,93,0,0,0,0,0
0.17,0.61,0.23,"KAZENABRAHAMJR","TX",23,1.93,1.71,3.63,0,1.4,0.47,95,0,0,0,0,0
0.11,0.57,0.32,"KAZENABRAHAMJR","TX",23,1.54,1.04,3.73,0,1.2,0.45,96,0,0,0,0,0
0.14,0.47,0.39,"KAZENABRAHAMJR","TX",23,0.77,0.9,3.74,0,1.2,0.48,97,0,0,0,0,0
0.07,0.63,0.3,"KAZENABRAHAMJR","TX",23,0.21,1.71,3.66,0,1.27,0.56,98,0,0,1,0,0
0.29,0.41,0.3,"KUYKENDALLDANH","TN",8,0.22,1.71,3.79,0,0.33,0.75,93,0,0,1,0,0
0.09,0.66,0.25,"KYROSPETERN","ME",1,0.36,0.57,3.5,0,0.07,0.89,93,0,0,1,0,0
0.02,0.56,0.42,"LUKENSDONALDE","OH",8,0.7,1.71,4.6,0,0.67,1.36,100,0,0,0,0,0
0.01,0.41,0.59,"LUKENSDONALDE","OH",8,1,1.71,4.63,0,0.67,1.4,101,0,0,0,0,1
0.22,0.42,0.36,"MATHIASROBERTBBOB","CA",18,0.63,1.71,3.7,0,1.33,0.35,93,0,0,1,0,0
0.25,0.43,0.32,"MAYNEWILEY","IA",6,0.1,1.71,4.36,0,0.2,0.78,93,0,0,1,0,0
0.24,0.47,0.29,"MILLERCLARENCEE","OH",10,0.9,1.25,4.45,0,1.07,1.05,93,0,0,0,0,0
0.26,0.44,0.29,"MILLERCLARENCEE","OH",10,0.79,1.71,4.39,0,0.93,1.09,94,0,0,0,0,0
0.03,0.6,0.37,"MILLERCLARENCEE","OH",10,0.93,1.71,4.34,0,0.8,1.09,96,0,0,0,0,0
0.03,0.56,0.41,"MILLERCLARENCEE","OH",10,0.94,1.71,4.36,0,0.87,1.16,97,0,0,0,0,0
0.03,0.47,0.51,"MILLERCLARENCEE","OH",10,0.79,1.71,4.43,0,0.67,1.43,100,0,0,0,0,0
0.18,0.35,0.47,"MILLERCLARENCEE","OH",10,0.84,1.17,4.45,0,0.67,1.47,101,0,0,0,0,0
0.02,0.47,0.52,"MILLERCLARENCEE","OH",10,0.51,1.71,4.49,0,0.6,1.43,102,0,0,1,0,0
0.11,0.5,0.39,"MONTGOMERYGVSONNY","MS",3,1.93,1.71,2.76,0,0.2,0.4,93,0,0,0,0,0
0.27,0.42,0.31,"MONTGOMERYGVSONNY","MS",3,1.93,1.71,2.67,0,0.2,0.41,94,0,0,0,0,0
0.19,0.49,0.32,"MONTGOMERYGVSONNY","MS",3,1.7,1.71,2.75,0,0.2,0.43,95,0,0,0,0,0
0.09,0.49,0.42,"MONTGOMERYGVSONNY","MS",3,1.64,1.41,2.89,0,0.2,0.41,96,0,0,0,0,0
0.16,0.43,0.41,"MONTGOMERYGVSONNY","MS",3,1.93,1.71,2.94,0,0.2,0.44,97,1,0,0,0,0
0.05,0.6,0.35,"MONTGOMERYGVSONNY","MS",3,1.67,1.45,2.99,0,0.2,0.51,98,1,0,0,0,0
0.16,0.49,0.35,"MONTGOMERYGVSONNY","MS",3,1.93,1.71,2.97,0,0.2,0.54,99,1,0,0,0,0
0.03,0.57,0.4,"MONTGOMERYGVSONNY","MS",3,1.93,1.71,2.96,0,0.27,0.54,100,1,0,0,0,0
0.05,0.57,0.37,"MONTGOMERYGVSONNY","MS",3,1.5,1.71,2.94,0,0.27,0.56,101,1,0,0,0,0
0.09,0.57,0.34,"MONTGOMERYGVSONNY","MS",3,1.93,1.71,2.99,0,0.33,0.54,102,1,0,0,0,0
0.04,0.59,0.37,"MONTGOMERYGVSONNY","MS",3,1.21,1.21,2.97,3.45,0.33,0.46,103,1,0,0,0,0
0.03,0.51,0.45,"MONTGOMERYGVSONNY","MS",3,0.68,1.71,3.04,0,0.27,0.35,104,0,1,0,0,1
0.11,0.54,0.35,"MYERSJOHNT","IN",7,0.45,1.71,4.39,0,0.47,0.78,93,0,0,0,0,0
0.14,0.49,0.37,"MYERSJOHNT","IN",7,0.29,1.71,4.45,0,0.13,0.8,94,0,0,0,0,0
0.07,0.54,0.39,"MYERSJOHNT","IN",7,0.49,1.32,4.42,0,0.2,0.84,95,0,0,0,0,0
0.03,0.54,0.42,"MYERSJOHNT","IN",7,0.24,0.99,4.4,0,0.27,0.8,96,0,0,0,0,0
0.04,0.52,0.44,"MYERSJOHNT","IN",7,0.64,1.71,4.43,0,0.27,0.85,97,0,0,0,0,0
0.04,0.43,0.53,"MYERSJOHNT","IN",7,0.47,1.71,4.44,0,0.27,0.99,98,0,0,0,0,0
0.02,0.46,0.52,"MYERSJOHNT","IN",7,0.7,1.71,4.48,0,0.27,1.05,99,0,0,0,0,0
0.01,0.51,0.48,"MYERSJOHNT","IN",7,0.69,1.31,4.53,0,0.2,1.05,100,1,0,0,0,0
0.01,0.4,0.59,"MYERSJOHNT","IN",7,0.45,1.71,4.54,0,0.2,1.08,101,0,1,0,0,0
0.02,0.44,0.53,"MYERSJOHNT","IN",7,0.29,1.71,4.58,0,0.13,1.05,102,0,0,0,0,0
0.02,0.41,0.57,"MYERSJOHNT","IN",7,0.37,0.39,4.61,0,0.2,0.89,103,0,1,0,0,0
0.03,0.62,0.35,"MYERSJOHNT","IN",7,0.58,0.7,4.6,0,0.4,0.67,104,0,0,0,0,1
0.14,0.52,0.35,"NICHOLSBILL","AL",3,1.11,1.71,3.32,0,0.27,0.16,93,0,0,0,0,0
0.22,0.54,0.25,"NICHOLSBILL","AL",3,1.78,1.71,3.19,0,0.27,0.17,94,0,0,0,0,0
0.18,0.49,0.33,"NICHOLSBILL","AL",3,1.89,1.42,3.31,0,0.27,0.18,95,0,0,0,0,0
0.06,0.56,0.38,"NICHOLSBILL","AL",3,1.93,1.71,3.34,0,0.27,0.17,96,0,0,0,0,0
0.07,0.52,0.41,"NICHOLSBILL","AL",3,1.93,1.2,3.39,0,0.27,0.18,97,0,0,0,0,0
0.03,0.62,0.35,"NICHOLSBILL","AL",3,1.79,1.71,3.38,0,0.33,0.21,98,0,0,0,0,0
0.04,0.6,0.36,"NICHOLSBILL","AL",3,1.79,1.71,3.35,0,0.33,0.22,99,0,0,0,0,0
0.02,0.61,0.37,"NICHOLSBILL","AL",3,1.18,1.71,3.34,0,0.33,0.22,100,0,0,0,0,1
0.27,0.34,0.39,"PETTISJERRYL","CA",33,0.97,1.71,3.78,0,1.33,0.47,93,0,0,0,0,0
0.23,0.37,0.4,"PETTISJERRYL","CA",37,0.61,1.71,3.42,0,1,0.48,94,0,0,0,0,1
0.25,0.46,0.29,"RAILSBACKTHOMASF","IL",19,1.93,1.71,3.93,0,0.87,0.29,93,0,0,0,0,0
0.23,0.37,0.4,"RAILSBACKTHOMASF","IL",19,0.59,1.71,4.02,0,0.73,0.29,94,0,0,0,0,0
0.18,0.41,0.41,"RAILSBACKTHOMASF","IL",19,0.72,1.71,4.03,0,0.8,0.31,95,0,0,0,0,0
0.06,0.5,0.44,"RAILSBACKTHOMASF","IL",19,1.93,1.71,3.84,0,0.87,0.3,96,0,0,0,0,0
0.02,0.51,0.47,"RAILSBACKTHOMASF","IL",19,0.9,1.71,3.91,0,0.93,0.31,97,0,0,1,0,0
0.05,0.81,0.14,"RIEGLEDONALDWJR","MI",7,0.62,1.06,3.66,0,0.8,1.15,94,0,0,0,1,0
0.29,0.38,0.33,"RUPPEPHILIPE","MI",11,0.49,1.71,4.02,0,0.8,0.36,93,0,0,0,0,0
0.25,0.39,0.36,"RUPPEPHILIPE","MI",11,0.04,1.71,4.07,0,0.47,0.37,94,0,1,0,0,0
0.24,0.36,0.4,"RUPPEPHILIPE","MI",11,0.19,1.1,4.06,0,0.53,0.38,95,0,1,0,0,1
0.28,0.36,0.36,"SANDMANCHARLESWJR","NJ",2,0.61,1.71,3.95,0,0.47,0.41,93,0,0,1,0,0
0.36,0.4,0.23,"SCHERLEWILLIAMJ","IA",5,0.2,1.71,4.22,0,0.2,1.11,93,0,0,1,0,0
0.17,0.56,0.27,"STEIGERSAM","AZ",3,0.5,1.71,4.54,0,0.2,1.24,93,0,0,0,0,0
0.21,0.51,0.28,"STEIGERSAM","AZ",3,0.04,1.71,4.52,0,0.2,1.28,94,0,0,0,1,0
0.17,0.51,0.32,"STEIGERWILLIAMA","WI",6,0.67,1.71,4.37,0,0.27,0.72,93,0,0,0,0,0
0.22,0.42,0.36,"STEIGERWILLIAMA","WI",6,0.49,1.71,4.33,0,0.13,0.74,94,0,0,0,0,0
0.14,0.5,0.36,"STEIGERWILLIAMA","WI",6,0.52,1.71,4.3,0,0.13,0.77,95,0,0,0,0,1
0.2,0.54,0.26,"STUCKEYWSBILLJR","GA",8,0.48,0.96,3.99,0,0.6,0.03,93,0,0,0,0,0
0.09,0.59,0.32,"STUCKEYWSBILLJR","GA",8,1.93,0.52,3.79,0,0.67,0.03,94,0,0,0,0,1
0.26,0.35,0.39,"WHALENCHARLESWJR","OH",3,1.01,1.71,4.16,0,1.07,0.5,93,0,0,0,0,0
0.36,0.21,0.43,"WHALENCHARLESWJR","OH",3,1.93,1.71,4.13,0,0.93,0.52,94,0,0,0,0,0
0.15,0.28,0.56,"WHALENCHARLESWJR","OH",3,0.96,0.22,4.09,0,0.8,0.54,95,0,0,0,0,1
0.48,0.34,0.18,"WIGGINSCHARLESE","CA",25,0.66,1.71,3.94,0,1.33,0.92,93,0,0,0,0,0
0.31,0.36,0.33,"WIGGINSCHARLESE","CA",39,0.3,1.2,4.91,0,1,0.94,94,0,0,0,0,0
0.23,0.43,0.34,"WIGGINSCHARLESE","CA",39,0.33,1.71,4.91,0,0.93,0.99,95,0,0,0,0,1
0.1,0.47,0.44,"WILLIAMSLAWRENCEG","PA",7,0.41,1.71,3.9,0,0.67,0.56,93,0,0,1,0,0
0.15,0.47,0.38,"WINNLARRYJR","KS",3,0.91,1.71,4.71,0,0.27,0.73,93,0,0,0,0,0
0.04,0.47,0.49,"WINNLARRYJR","KS",3,0.55,1.71,4.77,0,0.27,0.76,94,0,0,0,0,0
0.02,0.46,0.52,"WINNLARRYJR","KS",3,0.79,1.71,4.75,0,0.2,0.79,95,0,0,0,0,0
0.01,0.48,0.52,"WINNLARRYJR","KS",3,1.93,1.71,4.73,0,0.27,0.76,96,0,0,0,0,0
0.02,0.51,0.47,"WINNLARRYJR","KS",3,0.27,1.71,4.75,0,0.27,0.81,97,0,1,0,0,0
0.02,0.43,0.56,"WINNLARRYJR","KS",3,0.41,1.1,4.76,0,0.2,0.94,98,0,1,0,0,1
0.19,0.53,0.28,"WYLIECHALMERSP","OH",15,0.68,1.71,4.49,0,1.07,0.73,93,0,0,0,0,0
0.37,0.29,0.35,"WYLIECHALMERSP","OH",15,0.45,1.71,4.43,0,0.93,0.76,94,0,0,0,0,0
0.2,0.32,0.48,"WYLIECHALMERSP","OH",15,0.6,1.71,4.44,0,0.8,0.79,95,0,0,0,0,0
0.2,0.41,0.4,"WYLIECHALMERSP","OH",15,0.82,1.71,4.42,0,0.8,0.76,96,0,0,0,0,0
0.09,0.46,0.45,"WYLIECHALMERSP","OH",15,0.87,1.71,4.44,0,0.87,0.81,97,0,0,0,0,0
0.04,0.41,0.55,"WYLIECHALMERSP","OH",15,0.53,1.71,4.51,0,0.67,1,100,0,1,0,0,0
0.03,0.4,0.58,"WYLIECHALMERSP","OH",15,0.97,1.71,4.52,0,0.67,1.02,101,0,1,0,0,0
0.06,0.4,0.53,"WYLIECHALMERSP","OH",15,0.35,0.96,4.56,0,0.6,1,102,0,1,0,0,1
0.05,0.59,0.36,"ZIONROGERH","IN",8,0.52,1.71,4.23,0,0.47,0.82,93,0,0,1,0,0
0.34,0.38,0.28,"ZWACHJOHNM","MN",6,0.04,1.71,3.84,0,0.27,0.4,93,0,0,0,0,1
0.18,0.64,0.18,"TIERNANROBERTO","RI",2,0.44,1.71,4.48,0,0.13,0.98,93,0,0,1,0,0
0.47,0.29,0.23,"PRICEROBERTD","TX",13,0.19,1.71,3.88,0,0.27,0.96,93,0,0,1,0,0
0.07,0.34,0.59,"MCCLOSKEYPAULNJR","CA",17,0.4,0.28,3.47,0,1.33,0.07,93,0,0,0,0,0
0.08,0.36,0.56,"MCCLOSKEYPAULNJR","CA",12,0.74,0.02,3.49,0,1,0.07,94,0,0,0,0,0
0.06,0.34,0.6,"MCCLOSKEYPAULNJR","CA",12,0.69,1.71,3.54,0,0.93,0.07,95,0,0,0,0,0
0.03,0.39,0.58,"MCCLOSKEYPAULNJR","CA",12,1.05,0.89,3.61,0,1.07,0.07,96,0,1,0,0,0
0.05,0.41,0.54,"MCCLOSKEYPAULNJR","CA",12,1.14,1.01,3.7,0,1.4,0.07,97,0,0,1,0,0
0.1,0.71,0.19,"PODELLBERTRAML","NY",13,0.85,0.6,4.43,0,1.4,1.3,93,0,0,1,0,0
0.08,0.5,0.42,"COLLINSJAMESM","TX",3,0.9,0.61,4.18,0,0.27,1.7,93,0,0,0,0,0
0.08,0.61,0.32,"COLLINSJAMESM","TX",3,0.57,1.1,4.31,0,0.2,1.75,94,0,0,0,0,0
0.12,0.59,0.29,"COLLINSJAMESM","TX",3,0.93,0.81,4.41,0,0.13,1.83,95,0,0,0,0,0
0.05,0.64,0.31,"COLLINSJAMESM","TX",3,1.93,1.71,4.33,0,0.27,1.76,96,0,0,0,0,0
0.18,0.51,0.31,"COLLINSJAMESM","TX",3,1.22,1.71,4.43,0,0.33,1.86,97,0,0,0,1,0
0.29,0.53,0.17,"GAYDOSJOSEPHM","PA",20,0.45,1.71,4,0,0.87,0.65,93,0,0,0,0,0
0.38,0.5,0.13,"GAYDOSJOSEPHM","PA",20,1.23,1.71,3.85,0,0.93,0.66,94,0,0,0,0,0
0.37,0.5,0.13,"GAYDOSJOSEPHM","PA",20,0.98,1.04,3.88,0,1.07,0.7,95,0,0,0,0,0
0.13,0.7,0.18,"GAYDOSJOSEPHM","PA",20,1.04,0.59,3.83,0,0.8,0.83,98,0,0,0,0,0
0.05,0.71,0.24,"GAYDOSJOSEPHM","PA",20,1,1.09,3.89,0,0.87,0.88,99,0,0,0,0,0
0.13,0.65,0.22,"GAYDOSJOSEPHM","PA",20,1.88,1.25,3.81,0,0.8,0.88,100,0,0,0,0,0
0.01,0.63,0.37,"GAYDOSJOSEPHM","PA",20,1.87,1.71,3.87,0,0.8,0.9,101,0,0,0,0,0
0.08,0.69,0.23,"GAYDOSJOSEPHM","PA",20,0.6,0.56,3.93,0,0.67,0.88,102,0,0,0,0,1
0.24,0.53,0.23,"ALEXANDERBILL","AR",1,1.93,1.71,3.85,0,0.13,0.79,93,0,0,0,0,0
0.33,0.5,0.17,"ALEXANDERBILL","AR",1,1.57,1.71,3.73,0,0.13,0.81,94,0,0,0,0,0
0.35,0.48,0.17,"ALEXANDERBILL","AR",1,0.73,1.71,3.86,0,0.13,0.85,95,0,0,0,0,0
0.05,0.68,0.27,"ALEXANDERBILL","AR",1,0.57,1.71,3.97,0,0.13,1.01,98,0,0,0,0,0
0.1,0.67,0.23,"ALEXANDERBILL","AR",1,1.83,0.92,3.93,0,0.2,1.07,99,0,0,0,0,0
0.24,0.57,0.2,"ANDERSONGLENNM","CA",35,0.96,1.71,3.66,0,1.6,0.79,93,0,0,0,0,0
0.13,0.71,0.16,"ANDERSONGLENNM","CA",32,1.57,1.71,3.8,0,1.87,0.81,94,0,0,0,0,0
0.13,0.67,0.19,"ANDERSONGLENNM","CA",32,0.86,1.22,3.86,0,1.87,0.85,95,0,0,0,0,0
0.07,0.66,0.27,"ANDERSONGLENNM","CA",32,1.01,1.71,3.77,0,1.67,0.82,96,0,0,0,0,0
0.13,0.57,0.3,"ANDERSONGLENNM","CA",32,0.7,1.18,3.73,0,1.47,0.87,97,0,0,0,0,0
0.02,0.69,0.29,"ANDERSONGLENNM","CA",32,0.36,1.13,3.7,0,1.87,1.01,98,0,0,0,0,0
0.03,0.67,0.3,"ANDERSONGLENNM","CA",32,0.48,1.27,3.66,0,1.8,1.07,99,0,0,0,0,0
0.02,0.67,0.31,"ANDERSONGLENNM","CA",32,0.77,1.4,3.83,0,1.8,1.07,100,1,0,0,0,0
0.03,0.6,0.37,"ANDERSONGLENNM","CA",32,0.75,1.71,3.83,0,1.74,1.1,101,1,0,0,0,0
0.01,0.66,0.33,"ANDERSONGLENNM","CA",32,0.45,1.71,3.82,0,1.74,1.07,102,0,0,0,0,1
0.33,0.51,0.16,"BIAGGIMARIO","NY",10,0.05,1.71,4.35,0,1.4,0.82,93,0,0,0,0,0
0.22,0.64,0.14,"BIAGGIMARIO","NY",10,0.59,1.71,4.18,0,1.8,0.84,94,0,0,0,0,0
0.21,0.62,0.17,"BIAGGIMARIO","NY",10,0.58,1.71,4.19,0,1.8,0.88,95,0,0,0,0,0
0.14,0.68,0.19,"BIAGGIMARIO","NY",10,0.73,1.71,4.26,0,1.74,0.84,96,0,0,0,0,0
0.13,0.6,0.27,"BIAGGIMARIO","NY",10,0.47,1.71,4.24,0,1.4,0.89,97,0,0,0,0,0
0.1,0.68,0.21,"BIAGGIMARIO","NY",19,0.68,1.71,4.77,0,1.13,1.04,98,0,0,0,0,0
0.05,0.7,0.25,"BIAGGIMARIO","NY",19,0.22,1.71,4.7,0,1.07,1.11,99,0,0,0,0,0
0.02,0.73,0.26,"BIAGGIMARIO","NY",19,0.56,1.71,4.63,0,1.27,1.11,100,0,0,0,0,1
0.27,0.52,0.21,"BURLISONBILLD","MO",10,0.55,0.89,3.84,0,0.6,0.78,93,0,0,0,0,0
0.34,0.46,0.19,"BURLISONBILLD","MO",10,0.88,1.03,3.72,0,0.6,0.81,94,0,0,0,0,0
0.23,0.58,0.19,"BURLISONBILLD","MO",10,0.85,1.1,3.78,0,0.53,0.85,95,0,0,0,0,0
0.12,0.65,0.23,"BURLISONBILLD","MO",10,0.59,0.7,3.82,0,0.53,0.81,96,0,0,1,0,0
0.13,0.5,0.36,"CAMPJOHNNHAPPY","OK",6,0.88,1.71,4.38,0,0.07,1.12,93,0,0,1,0,0
0.33,0.44,0.23,"CHAPPELLBILLJR","FL",4,0.23,1.71,3.24,0,0.6,0.05,93,0,0,0,0,0
0.34,0.45,0.2,"CHAPPELLBILLJR","FL",4,0.7,1.71,3.1,0,0.27,0.05,94,0,0,0,0,0
0.13,0.49,0.38,"CHAPPELLBILLJR","FL",4,0.89,1.71,3.21,0,0.53,0.05,96,0,0,0,0,0
0.09,0.48,0.44,"CHAPPELLBILLJR","FL",4,0.61,1.71,3.2,0,0.47,0.05,97,0,0,0,0,0
0.02,0.8,0.18,"CHISHOLMSHIRLEY","NY",12,1.52,1.71,4.24,0,1.4,1.77,93,0,0,0,0,0
0.01,0.86,0.13,"CHISHOLMSHIRLEY","NY",12,1.32,0.58,4.08,0,1.8,1.82,94,0,0,0,0,0
0.05,0.81,0.14,"CHISHOLMSHIRLEY","NY",12,1.49,0.31,4.25,0,1.8,1.91,95,0,0,0,0,0
0.08,0.75,0.17,"CHISHOLMSHIRLEY","NY",12,1.29,1.71,4.31,0,1.74,1.83,96,0,0,0,0,0
0.02,0.78,0.2,"CHISHOLMSHIRLEY","NY",12,1.59,0.9,4.44,0,1.4,1.94,97,0,0,0,0,1
0.03,0.85,0.12,"CLAYWILLIAMBILL","MO",1,0.54,0.89,4.57,0,0.6,1.64,93,0,0,0,0,0
0.07,0.82,0.11,"CLAYWILLIAMBILL","MO",1,0.71,0.63,4.39,0,0.6,1.69,94,0,0,0,0,0
0.04,0.84,0.12,"CLAYWILLIAMBILL","MO",1,0.6,1.15,4.47,0,0.53,1.77,95,0,0,0,0,0
0.02,0.82,0.16,"CLAYWILLIAMBILL","MO",1,0.7,0.92,4.47,0,0.53,1.7,96,0,0,0,0,0
0.03,0.77,0.2,"CLAYWILLIAMBILL","MO",1,0.78,1.2,4.54,0,0.4,1.8,97,0,0,0,0,0
0.02,0.81,0.17,"CLAYWILLIAMBILL","MO",1,0.62,0.4,4.54,0,0.4,2.1,98,0,0,0,0,0
0.02,0.78,0.2,"CLAYWILLIAMBILL","MO",1,0.71,1.71,4.55,0,0.4,2.23,99,0,0,0,0,0
0,0.81,0.19,"CLAYWILLIAMBILL","MO",1,0.62,1.21,4.47,0,0.33,2.23,100,0,0,0,0,0
0.01,0.63,0.35,"CLAYWILLIAMBILL","MO",1,0.87,1.71,4.53,0,0.33,2.29,101,0,0,0,0,0
0.04,0.81,0.15,"CLAYWILLIAMBILL","MO",1,0.42,1.71,4.58,0,0.33,2.23,102,1,0,0,0,0
0.01,0.6,0.39,"CLAYWILLIAMBILL","MO",1,0.7,0.62,4.61,0,0.4,1.89,103,1,0,0,0,0
0.04,0.72,0.24,"CLAYWILLIAMBILL","MO",1,0.61,0.77,4.53,0,0.4,1.42,104,0,1,0,0,0
0.01,0.83,0.16,"CLAYWILLIAMBILL","MO",1,0.84,0.96,4.58,0,0.33,1.59,105,0,1,0,0,0
0,0.83,0.17,"CLAYWILLIAMBILL","MO",1,0.96,1.71,4.53,0,0.33,1.79,106,0,1,0,0,1
0.09,0.49,0.42,"COUGHLINLAWRENCE","PA",13,0.64,1.71,4.03,0,0.67,0.45,93,0,0,0,0,0
0.04,0.44,0.53,"COUGHLINLAWRENCE","PA",13,0.48,1.71,4.15,0,0.67,0.47,94,0,0,0,0,0
0.05,0.48,0.47,"COUGHLINLAWRENCE","PA",13,0.52,1.71,4.17,0,0.53,0.49,95,0,0,0,0,0
0.02,0.36,0.62,"COUGHLINLAWRENCE","PA",13,0.57,0.94,4.23,0,0.53,0.58,98,0,0,0,0,0
0.04,0.37,0.59,"COUGHLINLAWRENCE","PA",13,0.24,1.41,4.25,0,0.4,0.62,99,0,0,0,0,0
0.02,0.41,0.57,"COUGHLINLAWRENCE","PA",13,0.33,1.71,4.3,0,0.53,0.62,100,0,0,0,0,0
0,0.4,0.59,"COUGHLINLAWRENCE","PA",13,0.64,1.71,4.3,0,0.6,0.63,101,0,0,0,0,0
0.03,0.46,0.52,"COUGHLINLAWRENCE","PA",13,0.4,1.71,4.22,0,0.6,0.62,102,0,0,0,0,1
0.09,0.45,0.47,"DANIELWCDAN","VA",5,1.93,1.71,3.33,0,0.2,0.65,93,0,0,0,0,0
0.13,0.48,0.39,"DANIELROBERTWJR","VA",5,0.26,1.71,3.47,0,0.33,0.67,94,0,0,0,0,0
0.05,0.49,0.46,"DANIELWCDAN","VA",5,1.93,1.71,3.27,0,0.27,0.7,95,0,0,0,0,0
0.03,0.49,0.47,"DANIELWCDAN","VA",5,1.93,1.71,3.3,0,0.27,0.68,96,0,0,0,0,0
0.1,0.44,0.46,"DANIELWCDAN","VA",5,1.93,1.71,3.28,0,0.07,0.72,97,0,0,0,0,0
0.03,0.58,0.39,"DANIELWCDAN","VA",5,1.93,1.71,3.24,0,0.2,0.84,98,0,0,0,0,0
0.02,0.57,0.42,"DANIELWCDAN","VA",5,1.93,1.71,3.21,0,0.13,0.89,99,0,0,0,0,0
0.01,0.56,0.43,"DANIELWCDAN","VA",5,1.22,1.71,3.19,0,0.2,0.89,100,0,0,0,0,1
0.04,0.75,0.21,"DENNISDAVIDW","IN",10,0.28,1.71,4.47,0,0.47,1.3,93,0,0,1,0,0
0.26,0.35,0.39,"FISHHAMILTONJR","NY",25,0.77,1.71,4.22,0,1.07,0.23,93,0,0,0,0,0
0.39,0.24,0.37,"FISHHAMILTONJR","NY",25,0.47,1.71,4.32,0,0.8,0.24,94,0,0,0,0,0
0.16,0.31,0.52,"FISHHAMILTONJR","NY",25,0.69,1.39,4.32,0,0.67,0.25,95,0,0,0,0,0
0.1,0.36,0.55,"FISHHAMILTONJR","NY",25,1.11,1.71,4.2,0,0.87,0.24,96,0,0,0,0,0
0.05,0.4,0.55,"FISHHAMILTONJR","NY",25,1.1,1.71,4.27,0,0.93,0.25,97,0,0,0,0,0
0.04,0.32,0.64,"FISHHAMILTONJR","NY",21,0.88,1.71,2.81,0,0.87,0.3,98,0,0,0,0,0
0.02,0.39,0.59,"FISHHAMILTONJR","NY",21,1.01,1.71,2.95,0,0.87,0.31,99,0,1,0,0,0
0.01,0.36,0.63,"FISHHAMILTONJR","NY",21,1,1.71,3.03,0,0.8,0.31,100,0,1,0,0,0
0.02,0.46,0.52,"FISHHAMILTONJR","NY",21,0.93,1.71,3.12,0,0.8,0.32,101,0,1,0,0,0
0.01,0.36,0.63,"FISHHAMILTONJR","NY",21,0.78,1.71,3.01,0,0.8,0.31,102,0,1,0,0,0
0.01,0.42,0.57,"FISHHAMILTONJR","NY",19,0.39,1.71,3.03,3.45,0.6,0.27,103,0,1,0,0,0
0.1,0.54,0.36,"FLOWERSWALTER","AL",7,1.39,0.5,3.17,0,0.27,0.05,93,0,0,0,0,0
0.3,0.47,0.22,"FLOWERSWALTER","AL",7,1.68,0.58,3.06,0,0.27,0.05,94,0,0,0,0,0
0.12,0.58,0.3,"FLOWERSWALTER","AL",7,1.93,0.69,3.17,0,0.27,0.06,95,0,0,0,1,0
0.33,0.36,0.31,"FREYLOUJR","FL",9,1.93,1.71,5.05,0,0.27,0.72,93,0,0,0,0,0
0.22,0.43,0.35,"FREYLOUJR","FL",9,1.03,1.71,5.19,0,0.33,0.74,94,0,0,0,0,0
0.17,0.46,0.37,"FREYLOUJR","FL",9,1.09,1.71,5.06,0,0.27,0.78,95,0,0,0,1,0
0.22,0.43,0.35,"HANSENORVAL","ID",2,0.85,1.71,4.79,0,0.13,0.37,93,0,0,1,0,0
0.14,0.46,0.4,"HASTINGSJAMESF","NY",39,0.81,1.71,4.25,0,1.07,0.6,93,0,0,0,0,0
0.16,0.42,0.42,"HASTINGSJAMESF","NY",39,0.48,1.71,4.35,0,0.8,0.61,94,0,0,0,0,1
0.28,0.38,0.35,"HOGANLAWRENCEJ","MD",5,0.5,1.49,3.87,0,0.2,0.41,93,0,0,0,1,0
0.24,0.64,0.13,"KOCHEDWARDI","NY",18,0.83,1.71,4.43,0,1.4,1.45,93,0,0,0,0,0
0.13,0.76,0.11,"KOCHEDWARDI","NY",18,1.07,1.71,4.26,0,1.8,1.49,94,0,0,0,0,0
0.13,0.72,0.15,"KOCHEDWARDI","NY",18,1.04,1.71,4.3,0,1.8,1.56,95,0,0,0,0,1
